,Date,Crypto,Quote,Open,High,Low,Close,Volume,Mean,Std Dev,Buy Signal,Sell Signal,Mean Reversion Signal,Momentum,Momentum Signal
126,2023-08-04 15:15:00,ETH,USD,3376383.85,3377993.11,3373531.06,3374701.43,1451995.74,3372908.3835,5263.0794106804815,False,False,Hold,12325.5,Buy
125,2023-08-04 15:20:00,ETH,USD,3374683.15,3376146.11,3374683.15,3376146.11,674793.99,3373099.4835,5309.927177345097,False,False,Hold,9015.540000000037,Buy
124,2023-08-04 15:25:00,ETH,USD,3376127.83,3378285.71,3376127.83,3378267.42,524839.77,3373041.8789999997,5243.590940549185,False,False,Hold,5760.439999999944,Buy
123,2023-08-04 15:30:00,ETH,USD,3378285.71,3379090.34,3375816.95,3375816.95,1320328.62,3373179.0325,5280.218528293688,False,False,Hold,1481.2600000002421,Buy
122,2023-08-04 15:35:00,ETH,USD,3375816.95,3376895.89,3375085.46,3376054.68,1587320.28,3373472.5405,5268.140343685253,False,False,Hold,2468.760000000242,Buy
121,2023-08-04 15:40:00,ETH,USD,3376054.68,3379053.76,3375890.1,3379053.76,592502.04,3374458.215,4225.926296201199,False,True,Sell,3986.579999999609,Buy
120,2023-08-04 15:45:00,ETH,USD,3379035.48,3381632.24,3377828.53,3381175.07,3059431.83,3375398.172,3408.77162001085,False,True,Sell,7625.719999999739,Buy
119,2023-08-04 15:50:00,ETH,USD,3381175.07,3381175.07,3378358.85,3379821.82,1025906.31,3376032.7345,2937.3885883448947,False,True,Sell,8869.239999999758,Buy
118,2023-08-04 15:55:00,ETH,USD,3379821.82,3379821.82,3378102.83,3378102.83,788174.01,3376312.527,2849.057613202324,False,False,Hold,7680.5800000000745,Buy
117,2023-08-04 16:00:00,ETH,USD,3378102.83,3379821.82,3377993.11,3379419.51,2695518.54,3376566.718,2889.8975936298643,False,False,Hold,365.75,Buy
116,2023-08-04 16:05:00,ETH,USD,3379419.51,3379803.53,3374719.72,3374719.72,1691556.75,3376623.408,2839.0196946433794,False,False,Hold,-2541.9099999996834,Sell
115,2023-08-04 16:10:00,ETH,USD,3374738.01,3378358.85,3373768.79,3378358.85,1210606.02,3376787.9915,2839.4660588033735,False,False,Hold,-566.8999999999069,Sell
114,2023-08-04 16:15:00,ETH,USD,3378340.57,3378358.85,3374939.17,3375432.92,749771.1,3376882.1700000004,2756.4165399279805,False,False,Hold,-2139.589999999851,Sell
113,2023-08-04 16:20:00,ETH,USD,3375432.92,3376347.27,3375414.63,3376237.55,455348.79,3377146.4185,2386.5606465266947,False,False,Hold,-146.3000000002794,Sell
112,2023-08-04 16:25:00,ETH,USD,3376255.84,3379437.79,3376237.55,3379419.51,352941.03,3377596.2814999996,1837.0848080452304,False,False,Hold,4718.079999999609,Buy
111,2023-08-04 16:30:00,ETH,USD,3379419.51,3379785.25,3376164.4,3376164.4,1360560.24,3377451.8134999997,1830.0323873846366,False,False,Hold,18.290000000037253,Buy
110,2023-08-04 16:35:00,ETH,USD,3376182.69,3376182.69,3373055.6,3374335.69,2137761.99,3377305.5165,1958.4815801782727,True,False,Buy,-3931.7299999999814,Sell
109,2023-08-04 16:40:00,ETH,USD,3374335.69,3376639.87,3373604.21,3376621.58,810118.53,3377190.3079999997,1925.6510104940173,False,False,Hold,804.6299999998882,Buy
108,2023-08-04 16:45:00,ETH,USD,3376621.58,3376877.6,3374280.83,3375432.92,1656811.26,3377083.3285000003,1962.3823654378655,False,False,Hold,-621.7600000002421,Sell
107,2023-08-04 16:50:00,ETH,USD,3375414.63,3378541.73,3375414.63,3377663.94,1025906.31,3377147.3329999996,1959.2406482455478,False,False,Hold,-1389.8199999998324,Sell
106,2023-08-04 16:55:00,ETH,USD,3377682.23,3379126.91,3377663.94,3378852.61,735141.42,3377354.892,1905.6393847392553,False,False,Hold,-2322.4599999999627,Sell
105,2023-08-04 17:00:00,ETH,USD,3378852.61,3380498.44,3378157.7,3378285.71,1194147.63,3377461.872,1894.231432066148,False,False,Hold,-1536.1099999998696,Sell
104,2023-08-04 17:05:00,ETH,USD,3378267.42,3378285.71,3375542.64,3376530.14,1828710.0,3377375.008,1895.1801955142314,False,False,Hold,-1572.6899999999441,Sell
103,2023-08-04 17:10:00,ETH,USD,3376511.86,3376786.16,3376091.25,3376310.7,570557.52,3377399.6955,1876.944168621091,False,False,Hold,-3108.80999999959,Sell
102,2023-08-04 17:15:00,ETH,USD,3376328.99,3376895.89,3374701.43,3374701.43,938128.23,3377332.033,1950.9171198967254,True,False,Buy,-18.290000000037253,Sell
101,2023-08-04 17:20:00,ETH,USD,3374701.43,3374719.72,3372708.14,3372872.72,1291069.26,3377022.981,2143.857079397419,True,False,Buy,-5486.129999999888,Sell
100,2023-08-04 17:25:00,ETH,USD,3372854.44,3373622.5,3371409.76,3373256.75,1236207.96,3376627.065,2066.474287805666,True,False,Buy,-2176.1699999999255,Sell
99,2023-08-04 17:30:00,ETH,USD,3373256.75,3373256.75,3373092.17,3373092.17,418774.59,3376290.5824999996,2066.787710382144,True,False,Buy,-3145.3799999998882,Sell
98,2023-08-04 17:35:00,ETH,USD,3373092.17,3373110.46,3369398.18,3370678.27,1124656.65,3375919.3545000004,2368.8574127032375,True,False,Buy,-8741.239999999758,Sell
97,2023-08-04 17:40:00,ETH,USD,3370659.98,3371556.05,3369599.33,3369965.08,1062480.51,3375446.633,2568.5466642133197,True,False,Buy,-6199.319999999832,Sell
96,2023-08-04 17:45:00,ETH,USD,3369965.08,3370312.53,3368831.27,3370312.53,819262.08,3375226.2735,2811.7296819126254,True,False,Buy,-4023.160000000149,Sell
95,2023-08-04 17:50:00,ETH,USD,3370294.24,3370312.53,3367679.19,3368831.27,1788478.38,3374749.8945,3050.064257154502,True,False,Buy,-7790.310000000056,Sell
94,2023-08-04 17:55:00,ETH,USD,3368831.27,3368849.56,3367020.85,3367185.44,1029563.73,3374337.5204999996,3480.081284698438,True,False,Buy,-8247.479999999981,Sell
93,2023-08-04 18:00:00,ETH,USD,3367203.72,3367203.72,3362997.69,3363015.98,1868941.62,3373676.4420000003,4266.978597895635,True,False,Buy,-14647.959999999963,Sell
92,2023-08-04 18:05:00,ETH,USD,3363015.98,3363893.76,3361077.54,3362796.53,2271257.82,3372845.293,4687.657380455279,True,False,Buy,-16056.080000000075,Sell
91,2023-08-04 18:10:00,ETH,USD,3362796.53,3362979.4,3361114.12,3361114.12,736970.13,3372092.779,5295.414624632974,True,False,Buy,-17171.58999999985,Sell
90,2023-08-04 18:15:00,ETH,USD,3361132.41,3361132.41,3356962.95,3359578.0,1993293.9,3371354.8945,5953.709493146501,True,False,Buy,-16952.14000000013,Sell
89,2023-08-04 18:20:00,ETH,USD,3359578.0,3359596.29,3352190.01,3352756.91,2437670.43,3370161.661,7119.866222289746,True,False,Buy,-23553.790000000037,Sell
88,2023-08-04 18:25:00,ETH,USD,3352738.63,3356048.59,3347983.98,3354037.01,3211214.76,3369091.8655000003,7855.559062932052,True,False,Buy,-20664.42000000039,Sell
87,2023-08-04 18:30:00,ETH,USD,3354018.72,3358608.79,3353854.14,3354219.88,2221882.65,3367919.6625,8248.446902128835,True,False,Buy,-18652.840000000317,Sell
86,2023-08-04 18:35:00,ETH,USD,3354219.88,3355573.13,3350964.78,3352537.47,1658639.97,3366603.9055,8507.454394006254,True,False,Buy,-20719.279999999795,Sell
85,2023-08-04 18:40:00,ETH,USD,3352519.18,3352756.91,3346740.46,3350141.86,2916792.45,3365196.7130000005,8796.199526477718,True,False,Buy,-22950.310000000056,Sell
84,2023-08-04 18:45:00,ETH,USD,3350123.57,3352391.17,3341345.76,3349684.68,7611091.02,3363854.44,9021.121590265328,True,False,Buy,-20993.58999999985,Sell
83,2023-08-04 18:50:00,ETH,USD,3349684.68,3354128.45,3348441.16,3349666.39,2000608.74,3362522.2244999995,9052.125214342981,True,False,Buy,-20298.689999999944,Sell
82,2023-08-04 18:55:00,ETH,USD,3349648.11,3352574.04,3348477.73,3350909.92,1823223.87,3361332.649,8929.811746740297,True,False,Buy,-19402.60999999987,Sell
81,2023-08-04 19:00:00,ETH,USD,3350928.2,3353470.11,3348861.76,3351312.23,1356902.82,3360254.6245,8763.206696814226,True,False,Buy,-17519.040000000037,Sell
80,2023-08-04 19:05:00,ETH,USD,3351293.95,3351623.11,3347490.23,3348678.89,1100883.42,3359025.7314999998,8564.986380295963,True,False,Buy,-18506.549999999814,Sell
79,2023-08-04 19:10:00,ETH,USD,3348697.18,3352025.43,3347910.83,3351677.98,1128314.07,3357955.022,8036.159155775422,False,False,Hold,-11338.0,Sell
78,2023-08-04 19:15:00,ETH,USD,3351677.98,3355225.67,3351677.98,3354238.17,757085.94,3357133.017,7488.367576595767,False,False,Hold,-8558.35999999987,Sell
77,2023-08-04 19:20:00,ETH,USD,3354219.88,3354238.17,3351659.69,3352738.63,945443.07,3356271.6945,6902.511356751844,False,False,Hold,-8375.490000000224,Sell
76,2023-08-04 19:25:00,ETH,USD,3352738.63,3352738.63,3348733.75,3349867.55,1168545.69,3355249.4455,6190.896297877819,False,False,Hold,-9710.450000000186,Sell
75,2023-08-04 19:30:00,ETH,USD,3349867.55,3351659.69,3348733.75,3351239.08,826576.92,3354369.836,5352.616476253927,False,False,Hold,-1517.8300000000745,Sell
74,2023-08-04 19:35:00,ETH,USD,3351239.08,3351421.96,3345442.07,3345460.36,1117341.81,3353283.582,4789.7899160328525,True,False,Buy,-8576.649999999907,Sell
73,2023-08-04 19:40:00,ETH,USD,3345442.07,3347636.53,3344893.46,3347618.24,718683.03,3352513.695,4361.443934283354,True,False,Buy,-6601.639999999665,Sell
72,2023-08-04 19:45:00,ETH,USD,3347618.24,3348715.46,3345076.33,3345094.62,991160.82,3351628.5994999995,3940.7437715155306,True,False,Buy,-7442.850000000093,Sell
71,2023-08-04 19:50:00,ETH,USD,3345076.33,3346831.89,3343247.62,3345844.39,1029563.73,3350865.113,3455.6095939663865,True,False,Buy,-4297.469999999739,Sell
70,2023-08-04 19:55:00,ETH,USD,3345862.68,3349081.21,3344692.3,3348971.48,992989.53,3350334.787,2799.718485761024,False,False,Hold,-713.2000000001863,Sell
69,2023-08-04 20:00:00,ETH,USD,3348989.77,3353909.0,3346027.26,3351879.13,2044497.78,3350290.8979999996,2766.4326161933213,False,False,Hold,2212.739999999758,Buy
68,2023-08-04 20:05:00,ETH,USD,3351897.42,3353598.12,3351879.13,3353140.94,808289.82,3350246.0945,2709.234463555321,False,True,Sell,2231.0200000000186,Buy
67,2023-08-04 20:10:00,ETH,USD,3353140.94,3353140.94,3350562.46,3350562.46,413288.46,3350063.2235000003,2545.370990109825,False,False,Hold,-749.7700000000186,Sell
66,2023-08-04 20:15:00,ETH,USD,3350562.46,3353488.4,3350196.72,3352756.91,347454.9,3350074.1955,2557.043930528502,False,True,Sell,4078.0200000000186,Buy
65,2023-08-04 20:20:00,ETH,USD,3352756.91,3353488.4,3352372.88,3352372.88,528497.19,3350185.7465,2608.3015145408,False,False,Hold,694.8999999999069,Buy
64,2023-08-04 20:25:00,ETH,USD,3352372.88,3353396.96,3352372.88,3353140.94,513867.51,3350358.5595,2686.6758305424755,False,True,Sell,-1097.2299999999814,Sell
63,2023-08-04 20:30:00,ETH,USD,3353140.94,3353854.14,3352500.89,3353854.14,552270.42,3350567.9469999997,2791.051822692302,False,True,Sell,1115.5100000002421,Buy
62,2023-08-04 20:35:00,ETH,USD,3353854.14,3354219.88,3344418.0,3346466.15,2785125.33,3350345.7585,2935.534325682664,True,False,Buy,-3401.399999999907,Sell
61,2023-08-04 20:40:00,ETH,USD,3346447.86,3348258.29,3343247.62,3343265.91,1616579.64,3349943.4425,3322.038832700867,True,False,Buy,-7973.1699999999255,Sell
60,2023-08-04 20:45:00,ETH,USD,3343247.62,3343265.91,3320461.9,3330611.24,21494657.34,3349040.0599999996,5455.542135070673,True,False,Buy,-14849.119999999646,Sell
59,2023-08-04 20:50:00,ETH,USD,3330592.95,3333244.58,3326057.75,3329294.56,4006703.61,3347920.889,6971.261056131122,True,False,Buy,-18323.680000000168,Sell
58,2023-08-04 20:55:00,ETH,USD,3329294.56,3336298.52,3329294.56,3333025.13,2841815.34,3346860.237,7549.301386963345,True,False,Buy,-12069.490000000224,Sell
57,2023-08-04 21:00:00,ETH,USD,3333025.13,3336499.68,3331324.43,3335640.19,1387990.89,3346005.315,7812.147070229521,True,False,Buy,-10204.200000000186,Sell
56,2023-08-04 21:05:00,ETH,USD,3335658.48,3352007.14,3335329.31,3349282.37,4134713.31,3345976.056,7798.003467781795,False,False,Hold,310.8900000001304,Buy
55,2023-08-04 21:10:00,ETH,USD,3349264.08,3351275.66,3347636.53,3347654.81,1276439.58,3345796.8425000003,7711.388527378458,False,False,Hold,-4224.319999999832,Sell
54,2023-08-04 21:15:00,ETH,USD,3347636.53,3350562.46,3347636.53,3347892.55,1069795.35,3345918.4520000005,7724.968878923657,False,False,Hold,-5248.39000000013,Sell
53,2023-08-04 21:20:00,ETH,USD,3347892.55,3347910.83,3344399.71,3344399.71,442547.82,3345757.5255,7721.218511267355,False,False,Hold,-6162.75,Sell
52,2023-08-04 21:25:00,ETH,USD,3344418.0,3346045.55,3343631.65,3343631.65,658335.6,3345684.3770000003,7734.747230090774,False,False,Hold,-9125.260000000242,Sell
51,2023-08-04 21:30:00,ETH,USD,3343649.94,3345624.95,3340705.72,3340724.0,693081.09,3345428.3575000004,7813.513246087446,False,False,Hold,-11648.879999999888,Sell
50,2023-08-04 21:35:00,ETH,USD,3340705.72,3342497.85,3338584.41,3342497.85,795488.85,3345104.676,7793.072357372413,False,False,Hold,-10643.089999999851,Sell
49,2023-08-04 21:40:00,ETH,USD,3342497.85,3342497.85,3340193.68,3341674.93,532154.61,3344594.466,7659.088870925629,False,False,Hold,-12179.209999999963,Sell
48,2023-08-04 21:45:00,ETH,USD,3341693.22,3348221.71,3341674.93,3347855.97,669307.86,3344330.2175000003,7436.644154867226,False,False,Hold,1389.820000000298,Buy
47,2023-08-04 21:50:00,ETH,USD,3347855.97,3349282.37,3347855.97,3348331.44,418774.59,3344218.6665,7354.518524582005,False,False,Hold,5065.529999999795,Buy
46,2023-08-04 21:55:00,ETH,USD,3348331.44,3348349.72,3345240.92,3345240.92,561413.97,3343842.867,7082.256578791763,False,False,Hold,14629.679999999702,Buy
45,2023-08-04 22:00:00,ETH,USD,3345259.2,3348349.72,3345240.92,3348349.72,1199633.76,3343641.709,6881.516502361174,False,False,Hold,19055.16000000015,Buy
44,2023-08-04 22:05:00,ETH,USD,3348349.72,3348843.47,3347874.26,3348752.04,438890.4,3343422.264,6627.959475032612,False,False,Hold,15726.910000000149,Buy
43,2023-08-04 22:10:00,ETH,USD,3348752.04,3349282.37,3348368.01,3348459.45,321852.96,3343152.5295,6281.8081589042185,False,False,Hold,12819.260000000242,Buy
42,2023-08-04 22:15:00,ETH,USD,3348459.45,3349465.24,3348441.16,3349044.63,475464.6,3343281.4535,6379.100335383032,False,False,Hold,-237.74000000022352,Sell
41,2023-08-04 22:20:00,ETH,USD,3349062.92,3349958.99,3348806.9,3349099.49,438890.4,3343573.1325,6510.369360622508,False,False,Hold,1444.6800000001676,Buy
40,2023-08-04 22:25:00,ETH,USD,3349081.21,3349794.4,3348093.7,3348111.99,193843.26,3344448.1700000004,5815.541938445443,False,False,Hold,219.44000000040978,Buy
39,2023-08-04 22:30:00,ETH,USD,3348093.7,3348111.99,3346557.59,3347471.94,343797.48,3345357.039,4620.209977662255,False,False,Hold,3072.2299999999814,Buy
38,2023-08-04 22:35:00,ETH,USD,3347471.94,3347636.53,3346941.62,3347636.53,257848.11,3346087.609,3613.031338836596,False,False,Hold,4004.8799999998882,Buy
37,2023-08-04 22:40:00,ETH,USD,3347618.24,3348075.42,3347618.24,3347673.1,202986.81,3346689.2545000003,2657.180791830558,False,False,Hold,6949.100000000093,Buy
36,2023-08-04 22:45:00,ETH,USD,3347654.81,3347673.1,3346210.13,3346228.42,405973.62,3346536.557,2587.1481490642177,False,False,Hold,3730.5699999998324,Buy
35,2023-08-04 22:50:00,ETH,USD,3346228.42,3346228.42,3344088.83,3344107.12,499237.83,3346359.1725000003,2627.744124640612,False,False,Hold,2432.189999999944,Buy
34,2023-08-04 22:55:00,ETH,USD,3344107.12,3344125.4,3343814.52,3343979.11,243218.43,3346163.5005,2653.1356306891134,False,False,Hold,-3876.8600000003353,Sell
33,2023-08-04 23:00:00,ETH,USD,3343979.11,3344107.12,3343796.23,3344107.12,263334.24,3346148.8710000003,2664.156904353714,False,False,Hold,-4224.319999999832,Sell
32,2023-08-04 23:05:00,ETH,USD,3344107.12,3344436.28,3344088.83,3344436.28,305394.57,3346189.1025,2630.0000310975447,False,False,Hold,-804.6400000001304,Sell
31,2023-08-04 23:10:00,ETH,USD,3344418.0,3344436.28,3342753.87,3342772.16,603474.3,3346291.5105,2438.9331776025947,True,False,Buy,-5577.560000000056,Sell
30,2023-08-04 23:15:00,ETH,USD,3342753.87,3342881.88,3341546.92,3341565.21,298079.73,3346244.8785,2522.7603032973366,True,False,Buy,-7186.8300000000745,Sell
29,2023-08-04 23:20:00,ETH,USD,3341565.21,3341693.22,3340687.43,3341053.17,385857.81,3346213.7905,2585.1005273276865,True,False,Buy,-7406.280000000261,Sell
28,2023-08-04 23:25:00,ETH,USD,3341053.17,3342461.28,3341034.88,3341418.91,576043.65,3345891.9375,2764.3833272377974,True,False,Buy,-7625.719999999739,Sell
27,2023-08-04 23:30:00,ETH,USD,3341437.2,3341748.08,3340705.72,3341418.91,340140.06,3345546.3109999998,2873.3085407492995,True,False,Buy,-7680.5800000000745,Sell
26,2023-08-04 23:35:00,ETH,USD,3341400.62,3343521.93,3341400.62,3343503.64,477293.31,3345459.4469999997,2909.064522252703,False,False,Hold,-4608.350000000093,Sell
25,2023-08-04 23:40:00,ETH,USD,3343503.64,3346173.56,3343503.64,3346155.27,797317.56,3345349.7245,2834.7485044916602,False,False,Hold,-1316.6699999999255,Sell
24,2023-08-04 23:45:00,ETH,USD,3346155.27,3347197.64,3345606.66,3347033.05,689423.67,3345263.775,2750.9832714584986,False,False,Hold,-603.4799999999814,Sell
23,2023-08-04 23:50:00,ETH,USD,3347033.05,3347801.11,3346502.73,3347599.95,621761.4,3345220.8,2704.759043159877,False,False,Hold,-73.14999999990687,Sell
22,2023-08-04 23:55:00,ETH,USD,3347599.95,3347599.95,3346959.9,3346959.9,356598.45,3345116.5635,2587.2582127764904,False,False,Hold,731.4799999999814,Buy
21,2023-08-05 00:00:00,ETH,USD,3346978.19,3347782.82,3345679.81,3347782.82,1219749.57,3345050.73,2495.709321773483,False,True,Sell,3675.6999999997206,Buy
20,2023-08-05 00:05:00,ETH,USD,3347764.54,3349446.95,3347764.54,3349446.95,435232.98,3345117.4779999997,2597.6615693398035,False,True,Sell,5467.840000000317,Buy
19,2023-08-05 00:10:00,ETH,USD,3349446.95,3349830.98,3347289.07,3347289.07,619932.69,3345108.3345,2589.2461347582375,False,False,Hold,3181.9499999997206,Buy
18,2023-08-05 00:15:00,ETH,USD,3347307.36,3347307.36,3345661.52,3346411.29,1185004.08,3345047.0725000002,2540.3126131363288,False,False,Hold,1975.0100000002421,Buy
17,2023-08-05 00:20:00,ETH,USD,3346393.0,3346429.58,3345899.25,3346082.12,729655.29,3344967.5235,2477.895088314946,False,False,Hold,3309.9599999999627,Buy
16,2023-08-05 00:25:00,ETH,USD,3346082.12,3350672.18,3346063.84,3350672.18,1532458.98,3345189.7115,2777.969847110152,False,True,Sell,9106.970000000205,Buy
15,2023-08-05 00:30:00,ETH,USD,3350672.18,3350690.47,3350269.87,3350690.47,828405.63,3345518.8789999997,3022.2379980120904,False,True,Sell,9637.30000000028,Buy
14,2023-08-05 00:35:00,ETH,USD,3350672.18,3351202.51,3350672.18,3351202.51,407802.33,3345880.0489999996,3251.464651415852,False,True,Sell,9783.599999999627,Buy
13,2023-08-05 00:40:00,ETH,USD,3351184.22,3351202.51,3349867.55,3350818.48,1713501.27,3346215.617,3401.711110130863,False,True,Sell,9399.569999999832,Buy
12,2023-08-05 00:45:00,ETH,USD,3350818.48,3353890.71,3350818.48,3352391.17,2348063.64,3346613.3615,3639.4659238728395,False,True,Sell,8887.529999999795,Buy
11,2023-08-05 00:50:00,ETH,USD,3352409.46,3353451.82,3350964.78,3352007.14,3565984.5,3347075.1104999995,3711.5914218555163,False,True,Sell,5851.870000000112,Buy
10,2023-08-05 00:55:00,ETH,USD,3352025.43,3352043.72,3350324.73,3350324.73,380371.68,3347513.0865,3540.0481011926154,False,False,Hold,3291.6800000001676,Buy
9,2023-08-05 01:00:00,ETH,USD,3350324.73,3350855.06,3350215.01,3350836.77,292593.6,3348002.2665,3265.749531034458,False,False,Hold,3236.8199999998324,Buy
8,2023-08-05 01:05:00,ETH,USD,3350836.77,3351421.96,3349830.98,3351312.23,376714.26,3348496.9325,2950.0996104832952,False,False,Hold,4352.3300000000745,Buy
7,2023-08-05 01:10:00,ETH,USD,3351312.23,3351312.23,3348880.05,3348898.34,272477.79,3348870.904,2434.665202726809,False,False,Hold,1115.5200000000186,Buy
6,2023-08-05 01:15:00,ETH,USD,3348880.05,3348898.34,3347709.67,3347983.98,237732.3,3349094.921,2097.6144012250343,False,False,Hold,-1462.970000000205,Sell
5,2023-08-05 01:20:00,ETH,USD,3348002.27,3348002.27,3346575.87,3346575.87,407802.33,3349115.951,2068.497574125589,True,False,Buy,-713.1999999997206,Sell
4,2023-08-05 01:25:00,ETH,USD,3346594.16,3346594.16,3342918.45,3344674.02,903382.74,3348997.9995,2252.5889827043497,True,False,Buy,-1737.2700000000186,Sell
3,2023-08-05 01:30:00,ETH,USD,3344692.3,3347855.97,3343485.35,3347252.5,715025.61,3348980.627,2265.242817238303,False,False,Hold,1170.3799999998882,Buy
2,2023-08-05 01:35:00,ETH,USD,3347252.5,3347270.78,3343046.46,3345076.33,682108.83,3348886.4485,2389.4282630213434,True,False,Buy,-5595.850000000093,Sell
1,2023-08-05 01:40:00,ETH,USD,3345058.04,3345368.93,3343979.11,3345186.05,466321.05,3348756.61,2519.5631777784565,True,False,Buy,-5504.420000000391,Sell
0,2023-08-05 01:45:00,ETH,USD,3345167.77,3345935.83,3342881.88,3344198.55,696738.51,3348494.1900000004,2709.9993207371854,True,False,Buy,-7003.959999999963,Sell
287,2023-08-04 01:50:00,TRX,USD,0.01,0.01,0.01,0.01,9320.14,,,False,False,Hold,,Hold
286,2023-08-04 01:55:00,TRX,USD,0.01,0.01,0.01,0.01,71298.0,,,False,False,Hold,,Hold
285,2023-08-04 02:00:00,TRX,USD,0.01,0.01,0.01,0.01,147669.33,,,False,False,Hold,,Hold
